date,close
2018-11-18,5623.54 
2018-11-19,4871.49 
2018-11-20,4451.87 
2018-11-21,4602.17 
2018-11-22,4365.94 
2018-11-23,4347.11 
2018-11-24,3880.76 
2018-11-25,4009.97 
2018-11-26,3779.13 
2018-11-27,3820.72 
2018-11-28,4257.42 
2018-11-29,4278.846455 
2018-11-30,4017.268457 
2018-12-01,4214.671932 
2018-12-02,4139.878064 
2018-12-03,3894.130907 
2018-12-04,3956.89387 
2018-12-05,3753.994827 
2018-12-06,3521.101724 
2018-12-07,3419.9372 
2018-12-08,3476.114715 
2018-12-09,3614.234273 
2018-12-10,3502.655996 
2018-12-11,3424.588075 
2018-12-12,3486.950144 
2018-12-13,3313.677258 
2018-12-14,3242.484763 
2018-12-15,3236.761645 
2018-12-16,3252.839026 
2018-12-17,3545.864761 
2018-12-18,3696.059128 
2018-12-19,3745.950765 
2018-12-20,4134.441203 
2018-12-21,3896.543717 
2018-12-22,4014.182514 
2018-12-23,3998.980342 
2018-12-24,4078.599195 
2018-12-25,3815.49061 
2018-12-26,3857.29752 
2018-12-27,3654.833539 
2018-12-28,3923.918594 
2018-12-29,3820.408682 
2018-12-30,3865.952577 
2018-12-31,3742.700335 
2019-01-01,3843.519967 
2019-01-02,3943.409337 
2019-01-03,3836.741319 
2019-01-04,3857.717619 
2019-01-05,3845.19446 
2019-01-06,4076.632685 
2019-01-07,4025.248287 
2019-01-08,4030.847999 
2019-01-09,4035.296369 
2019-01-10,3678.924681 
2019-01-11,3687.365482 
2019-01-12,3661.30099 
2019-01-13,3552.953068 
2019-01-14,3706.05222 
2019-01-15,3630.675225 
2019-01-16,3655.006886 
2019-01-17,3678.563976 
2019-01-18,3657.839435 
2019-01-19,3728.568365 
2019-01-20,3601.013592 
2019-01-21,3576.032439 
2019-01-22,3604.577052 
2019-01-23,3585.123066 
2019-01-24,3600.865501 
2019-01-25,3599.765888 
2019-01-26,3602.460439 
2019-01-27,3583.965763 
2019-01-28,3470.450542 
2019-01-29,3448.117022 
2019-01-30,3486.181751 
2019-01-31,3457.792747 
2019-02-01,3487.945387 
2019-02-02,3521.060787 
2019-02-03,3464.013326 
2019-02-04,3459.154146 
2019-02-05,3466.357439 
2019-02-06,3413.767718 
2019-02-07,3399.471644 
2019-02-08,3666.780351 
2019-02-09,3671.203705 
2019-02-10,3690.188244 
2019-02-11,3648.430628 
2019-02-12,3653.528645 
2019-02-13,3632.070603 
2019-02-14,3616.88097 
2019-02-15,3620.810753 
2019-02-16,3629.787491 
2019-02-17,3673.836293 
2019-02-18,3915.714473 
2019-02-19,3947.094407 
2019-02-20,3999.820509 
2019-02-21,3954.118243 
2019-02-22,4005.526604 
2019-02-23,4142.52693 
2019-02-24,3810.427431 
2019-02-25,3882.696293 
2019-02-26,3854.357936 
2019-02-27,3851.04748 
2019-02-28,3854.785282 
2019-03-01,3859.583752 
2019-03-02,3864.415107 
2019-03-03,3847.175699 
2019-03-04,3761.557018 
2019-03-05,3896.375023 
2019-03-06,3903.942583 
2019-03-07,3911.484289 
2019-03-08,3901.131624 
2019-03-09,3963.313742 
2019-03-10,3951.599828 
2019-03-11,3905.22732 
2019-03-12,3909.156209 
2019-03-13,3906.717169 
2019-03-14,3924.369118 
2019-03-15,3960.911187 
2019-03-16,4048.725904 
2019-03-17,4025.22898 
2019-03-18,4032.507385 
2019-03-19,4071.1902 
2019-03-20,4087.476299 
2019-03-21,4029.326907 
2019-03-22,4023.968162 
2019-03-23,4035.826351 
2019-03-24,4022.168282 
2019-03-25,3963.070654 
2019-03-26,3985.080803 
2019-03-27,4087.06623 
2019-03-28,4069.10715 
2019-03-29,4098.374541 
2019-03-30,4106.660085 
2019-03-31,4105.404296 
2019-04-01,4158.18307 
2019-04-02,4879.877828 
2019-04-03,4973.021815 
2019-04-04,4922.798788 
2019-04-05,5036.6811 
2019-04-06,5059.817188 
2019-04-07,5198.89699 
2019-04-08,5289.77104 
2019-04-09,5204.958378 
2019-04-10,5324.551869 
2019-04-11,5064.487672 
2019-04-12,5089.538912 
2019-04-13,5096.586563 
2019-04-14,5167.722367 
2019-04-15,5067.108472 
2019-04-16,5235.559419 
2019-04-17,5251.938189 
2019-04-18,5298.385699 
2019-04-19,5303.812616 
2019-04-20,5337.886132 
2019-04-21,5314.531453 
2019-04-22,5399.36541 
2019-04-23,5572.362061 
2019-04-24,5464.866642 
2019-04-25,5210.515559 
2019-04-26,5279.348211 
2019-04-27,5268.291063 
2019-04-28,5285.139008 
2019-04-29,5247.352537 
2019-04-30,5350.726697 
2019-05-01,5402.697091 
2019-05-02,5505.283672 
2019-05-03,5768.289407 
2019-05-04,5831.167472 
2019-05-05,5795.708429 
2019-05-06,5746.807003 
2019-05-07,5829.501516 
2019-05-08,5982.457323 
2019-05-09,6174.528689 
2019-05-10,6378.848974 
2019-05-11,7204.771697 
2019-05-12,6972.371523 
2019-05-13,7814.91514 
2019-05-14,7994.416156 
2019-05-15,8205.167495 
2019-05-16,7884.909291 
2019-05-17,7343.895717 
2019-05-18,7271.207904 
2019-05-19,8197.689691 
2019-05-20,7978.309072 
2019-05-21,7963.327779 
2019-05-22,7680.066546 
2019-05-23,7881.846721 
2019-05-24,7987.371566 
2019-05-25,8052.543859 
2019-05-26,8673.216035 
2019-05-27,8805.778377 
2019-05-28,8719.961736 
2019-05-29,8659.487756 
2019-05-30,8319.472229 
2019-05-31,8574.501649 
2019-06-01,8564.016472 
2019-06-02,8742.9581 
2019-06-03,8208.99483 
2019-06-04,7707.770771 
2019-06-05,7824.231539 
2019-06-06,7822.023382 
2019-06-07,8043.951358 
2019-06-08,7954.127724 
2019-06-09,7688.077111 
2019-06-10,8000.329823 
2019-06-11,7927.714351 
2019-06-12,8145.857474 
2019-06-13,8230.923831 
2019-06-14,8693.832815 
2019-06-15,8838.375234 
2019-06-16,8994.488013 
2019-06-17,9320.352183 
2019-06-18,9081.762851 
2019-06-19,9273.521766 
2019-06-20,9527.16035 
2019-06-21,10144.55672 
2019-06-22,10701.69101 
2019-06-23,10855.37102 
2019-06-24,11011.10245 
2019-06-25,11790.91653 
2019-06-26,13016.23174 
2019-06-27,11182.80629 
2019-06-28,12407.332 
2019-06-29,11959.37098 
2019-06-30,10817.1556 
2019-07-01,10583.13452 
2019-07-02,10801.67792 
2019-07-03,11961.26934 
2019-07-04,11215.43755 
2019-07-05,10978.45995 
2019-07-06,11208.55085 
2019-07-07,11450.84676 
2019-07-08,12285.95822 
2019-07-09,12573.81294 
2019-07-10,12156.51263 
2019-07-11,11358.66175 
2019-07-12,11815.98669 
2019-07-13,11392.37934 
2019-07-14,10256.05828 
2019-07-15,10895.08939 
2019-07-16,9477.642042 
2019-07-17,9693.802724 
2019-07-18,10666.48285 
2019-07-19,10530.73263 
2019-07-20,10767.13952 
2019-07-21,10599.1054 
2019-07-22,10343.10617 
2019-07-23,9900.768011 
2019-07-24,9811.926188 
2019-07-25,9911.842265 
2019-07-26,9870.303538 
2019-07-27,9477.677678 
2019-07-28,9552.860435 
2019-07-29,9519.145914 
2019-07-30,9607.423687 
2019-07-31,10085.62775 
2019-08-01,10399.66942 
2019-08-02,10518.17468 
2019-08-03,10821.72651 
2019-08-04,10970.18422 
2019-08-05,11805.65373 
2019-08-06,11478.16935 
2019-08-07,11941.96834 
2019-08-08,11966.40741 
2019-08-09,11862.93676 
2019-08-10,11354.02422 
2019-08-11,11523.57938 
2019-08-12,11382.61596 
2019-08-13,10895.83044 
2019-08-14,10051.70393 
2019-08-15,10311.54543 
2019-08-16,10374.33935 
2019-08-17,10231.74385 
2019-08-18,10345.81038 
2019-08-19,10916.05387 
2019-08-20,10763.23263 
2019-08-21,10138.04936 
2019-08-22,10131.0561 
2019-08-23,10407.96533 
2019-08-24,10159.96054 
2019-08-25,10138.51767 
2019-08-26,10370.82016 
2019-08-27,10185.4999 
2019-08-28,9754.423273 
2019-08-29,9510.200544 
2019-08-30,9598.173648 
2019-08-31,9630.663848 
2019-09-01,9757.970318 
2019-09-02,10346.76079 
2019-09-03,10623.54012 
2019-09-04,10594.49335 
2019-09-05,10575.53328 
2019-09-06,10353.30256 
2019-09-07,10517.25478 
2019-09-08,10441.27598 
2019-09-09,10334.97416 
2019-09-10,10115.97579 
2019-09-11,10178.37189 
2019-09-12,10410.1268 
2019-09-13,10360.54728 
2019-09-14,10358.04916 
2019-09-15,10347.71291 
2019-09-16,10276.79356 
2019-09-17,10241.27215 
2019-09-18,10198.24841 
2019-09-19,10266.41497 
2019-09-20,10181.64131 
2019-09-21,10019.71691 
2019-09-22,10070.39211 
2019-09-23,9729.323764 
2019-09-24,8620.566427 
2019-09-25,8486.992972 
2019-09-26,8118.967568 
2019-09-27,8251.845557 
2019-09-28,8245.915155 
2019-09-29,8104.185676 
2019-09-30,8293.867741 
2019-10-01,8343.276681 
2019-10-02,8393.041645 
2019-10-03,8259.991979 
2019-10-04,8205.939241 
2019-10-05,8151.500529 
2019-10-06,7988.155959 
2019-10-07,8245.622933 
2019-10-08,8228.783153 
2019-10-09,8595.739817 
2019-10-10,8586.473425 
2019-10-11,8321.756712 
2019-10-12,8336.555274 
2019-10-13,8321.005747 
2019-10-14,8374.686447 
2019-10-15,8205.369316 
2019-10-16,8047.526863 
2019-10-17,8103.911373 
2019-10-18,7973.207446 
2019-10-19,7988.560442 
2019-10-20,8222.07826 
2019-10-21,8243.721139 
2019-10-22,8078.203322 
2019-10-23,7514.672013 
2019-10-24,7493.488732 
2019-10-25,8660.700637 
2019-10-26,9244.972209 
2019-10-27,9551.714963 
2019-10-28,9256.148389 
2019-10-29,9427.687584 
2019-10-30,9205.726559 
2019-10-31,9199.584833 
2019-11-01,9261.104352 
2019-11-02,9324.717763 
2019-11-03,9235.354879 
2019-11-04,9412.611871 
2019-11-05,9342.527179 
2019-11-06,9360.879912 
2019-11-07,9267.561143 
2019-11-08,8804.880719 
2019-11-09,8813.582487 
2019-11-10,9055.526057 
2019-11-11,8757.788542 
2019-11-12,8815.662539 
2019-11-13,8808.262582 
2019-11-14,8708.095095 
2019-11-15,8491.992012 
2019-11-16,8550.760557 
2019-11-17,8577.975782 
2019-11-18,8309.285983 
2019-11-19,8206.145918 
2019-11-20,8027.268243 
2019-11-21,7642.749945 
2019-11-22,7296.577568 
2019-11-23,7397.796815 
2019-11-24,7047.916882 
2019-11-25,7146.133902 
2019-11-26,7218.371334 
2019-11-27,7531.663645 
2019-11-28,7463.106128 
2019-11-29,7761.243602 
2019-11-30,7569.630122 
2019-12-01,7424.292265 
2019-12-02,7321.988112 
2019-12-03,7320.145468 
2019-12-04,7252.034586 
2019-12-05,7448.307521 
2019-12-06,7546.996698 
2019-12-07,7556.238034 
2019-12-08,7564.345403 
2019-12-09,7400.899356 
2019-12-10,7278.119783 
2019-12-11,7217.427115 
2019-12-12,7243.134363 
2019-12-13,7269.684559 
2019-12-14,7124.67397 
2019-12-15,7152.301844 
2019-12-16,6932.48039 
2019-12-17,6640.515246 
2019-12-18,7276.80277 
2019-12-19,7202.844364 
2019-12-20,7218.816387 
2019-12-21,7191.158469 
2019-12-22,7511.589042 
2019-12-23,7355.628267 
2019-12-24,7322.532459 
2019-12-25,7275.155728 
2019-12-26,7238.967025 
2019-12-27,7290.088518 
2019-12-28,7317.990034 
2019-12-29,7422.652589 
2019-12-30,7292.995078 
2019-12-31,7193.598978 
2020-01-01,7200.174393 
2020-01-02,6985.470001 
2020-01-03,7344.884183 
2020-01-04,7410.656566 
2020-01-05,7411.317327 
2020-01-06,7769.219039 
2020-01-07,8163.692239 
2020-01-08,8079.862777 
2020-01-09,7879.071524 
2020-01-10,8166.55414 
2020-01-11,8037.537389 
2020-01-12,8192.494005 
2020-01-13,8144.194517 
2020-01-14,8827.764426 
2020-01-15,8807.010275 
2020-01-16,8723.785766 
2020-01-17,8929.037678 
2020-01-18,8942.808903 
2020-01-19,8706.24513 
2020-01-20,8657.642939 
2020-01-21,8745.894788 
2020-01-22,8680.876042 
2020-01-23,8406.516068 
2020-01-24,8445.434282 
2020-01-25,8367.847773 
2020-01-26,8596.829833 
2020-01-27,8909.819178 
2020-01-28,9358.590317 
2020-01-29,9316.629504 
2020-01-30,9508.993595 
2020-01-31,9350.529365 
2020-02-01,9392.875368 
2020-02-02,9344.365293 
2020-02-03,9293.521089 
2020-02-04,9180.962967 
2020-02-05,9613.424289 
2020-02-06,9729.802231 
2020-02-07,9795.943773 
2020-02-08,9865.119469 
2020-02-09,10116.67376 
2020-02-10,9856.611494 
2020-02-11,10208.23626 
2020-02-12,10326.05452 
2020-02-13,10214.37946 
2020-02-14,10312.11609 
2020-02-15,9889.424628 
2020-02-16,9934.43339 
2020-02-17,9690.142618 
2020-02-18,10141.99637 
2020-02-19,9633.386885 
2020-02-20,9608.475903 
2020-02-21,9686.441198 
2020-02-22,9663.181829 
2020-02-23,9924.515228 
2020-02-24,9650.174807 
2020-02-25,9341.705169 
2020-02-26,8820.5222 
2020-02-27,8784.493849 
2020-02-28,8672.45535 
2020-02-29,8599.50862 
2020-03-01,8562.45405 
2020-03-02,8869.670311 
2020-03-03,8787.786456 
2020-03-04,8755.245895 
2020-03-05,9078.762792 
2020-03-06,9122.545573 
2020-03-07,8909.953652 
2020-03-08,8108.116291 
2020-03-09,7923.644703 
2020-03-10,7909.729393 
2020-03-11,7911.430129 
2020-03-12,4970.787901 
2020-03-13,5563.706892 
2020-03-14,5200.366264 
2020-03-15,5392.31488 
2020-03-16,5014.479977 
2020-03-17,5225.629193 
2020-03-18,5238.438577 
2020-03-19,6191.192952 
2020-03-20,6198.778205 
2020-03-21,6185.066515 
2020-03-22,5830.254798 
2020-03-23,6416.314758 
2020-03-24,6734.80378 
2020-03-25,6681.063127 
2020-03-26,6716.440549 
2020-03-27,6469.798135 
2020-03-28,6242.193868 
2020-03-29,5922.043123 
2020-03-30,6429.841934 
2020-03-31,6438.644766 
2020-04-01,6606.776268 
2020-04-02,6793.624596 
2020-04-03,6733.387391 
2020-04-04,6867.527316 
2020-04-05,6791.129441 
2020-04-06,7271.781153 
2020-04-07,7176.4145 
2020-04-08,7334.098453 
2020-04-09,7302.089511 
2020-04-10,6865.493372 
2020-04-11,6859.082963 
2020-04-12,6971.091591 
2020-04-13,6845.037697 
2020-04-14,6842.427861 
2020-04-15,6642.109893 
2020-04-16,7116.804218 
2020-04-17,7096.184659 
2020-04-18,7257.664858 
2020-04-19,7189.424824 
2020-04-20,6881.958693 
2020-04-21,6880.323474 
2020-04-22,7117.207479 
2020-04-23,7429.724649 
2020-04-24,7550.901027 
2020-04-25,7569.936034 
2020-04-26,7679.867204 
2020-04-27,7795.600835 
2020-04-28,7807.058451 
2020-04-29,8801.037767 
2020-04-30,8658.55418 
2020-05-01,8864.766808 
2020-05-02,8988.596207 
2020-05-03,8897.46851 
2020-05-04,8912.654605 
2020-05-05,9003.070178 
2020-05-06,9268.762081 
2020-05-07,9951.518745 
2020-05-08,9842.666368 
2020-05-09,9593.896734 
2020-05-10,8756.431142 
2020-05-11,8601.796202 
2020-05-12,8804.477811 
2020-05-13,9269.987706 
2020-05-14,9733.721471 
2020-05-15,9328.197226 
2020-05-16,9377.014026 
2020-05-17,9670.739371 
2020-05-18,9726.574815 
2020-05-19,9729.037919 
2020-05-20,9522.981157 
2020-05-21,9081.762023 
2020-05-22,9182.577518 
2020-05-23,9209.287428 
2020-05-24,8790.368001 
2020-05-25,8906.934761 
2020-05-26,8835.053061 
2020-05-27,9181.017948 
2020-05-28,9525.751095 
2020-05-29,9439.12439 
2020-05-30,9700.414072 
2020-05-31,9461.058918 
2020-06-01,10167.2681 
2020-06-02,9529.804149 
2020-06-03,9656.717765 
2020-06-04,9800.636595 
2020-06-05,9665.532789 
2020-06-06,9653.679263 
2020-06-07,9758.852417 
2020-06-08,9771.489484 
2020-06-09,9795.700195 
2020-06-10,9870.094453 
2020-06-11,9321.781298 
2020-06-12,9480.843789 
2020-06-13,9475.277338 
2020-06-14,9386.787892 
2020-06-15,9450.701987 
2020-06-16,9538.024374 
2020-06-17,9480.255366 
2020-06-18,9411.840462 
2020-06-19,9288.018716 
2020-06-20,9332.340762 
2020-06-21,9303.629714 
2020-06-22,9648.71761 
2020-06-23,9629.658366 
2020-06-24,9313.610349 
2020-06-25,9264.813043 
2020-06-26,9162.917604 
2020-06-27,9045.390957 
2020-06-28,9143.582191 
2020-06-29,9190.854465 
2020-06-30,9137.9934 
2020-07-01,9228.32559 
2020-07-02,9123.410154 
2020-07-03,9087.303911 
2020-07-04,9132.487951 
2020-07-05,9073.942869 
2020-07-06,9375.474759 
2020-07-07,9252.277504 
2020-07-08,9428.333085 
2020-07-09,9277.967906 
2020-07-10,9278.807867 
2020-07-11,9240.346327 
2020-07-12,9276.49985 
2020-07-13,9243.613855 
2020-07-14,9243.213416 
2020-07-15,9192.837368 
2020-07-16,9132.227863 
2020-07-17,9151.39224 
2020-07-18,9159.039905 
2020-07-19,9185.816912 
2020-07-20,9164.231365 
2020-07-21,9374.887528 
2020-07-22,9525.36345 
2020-07-23,9581.072011 
2020-07-24,9536.892686 
2020-07-25,9677.113497 
2020-07-26,9905.167247 
2020-07-27,10990.8734 
2020-07-28,10912.82305 
2020-07-29,11100.46813 
2020-07-30,11111.21429 
2020-07-31,11323.46642 
2020-08-01,11759.59277 
2020-08-02,11053.6139 
2020-08-03,11246.34877 
2020-08-04,11205.89292 
2020-08-05,11747.02283 
2020-08-06,11779.77326 
2020-08-07,11601.47271 
2020-08-08,11754.04581 
2020-08-09,11675.73934 
2020-08-10,11878.11133 
2020-08-11,11410.52568 
2020-08-12,11584.93458 
2020-08-13,11784.13739 
2020-08-14,11768.87062 
2020-08-15,11865.69857 
2020-08-16,11892.80406 
2020-08-17,12254.40191 
2020-08-18,11991.23325 
2020-08-19,11758.28359 
2020-08-20,11878.37162 
2020-08-21,11592.48904 
2020-08-22,11681.82556 
2020-08-23,11664.84799 
2020-08-24,11774.59584 
2020-08-25,11366.13508 
2020-08-26,11488.36349 
2020-08-27,11323.39703 
2020-08-28,11542.49973 
2020-08-29,11506.86532 
2020-08-30,11711.50616 
2020-08-31,11680.82049 
2020-09-01,11970.47874 
2020-09-02,11414.03373 
2020-09-03,10245.29669 
2020-09-04,10511.81388 
2020-09-05,10169.56722 
2020-09-06,10280.3517 
2020-09-07,10369.56374 
2020-09-08,10131.51665 
2020-09-09,10242.34778 
2020-09-10,10363.13904 
2020-09-11,10400.91469 
2020-09-12,10442.1706 
2020-09-13,10323.7558 
2020-09-14,10680.83743 
2020-09-15,10796.95099 
2020-09-16,10974.90489 
2020-09-17,10948.98992 
2020-09-18,10944.5858 
2020-09-19,11094.34628 
2020-09-20,10938.27129 
2020-09-21,10462.25962 
2020-09-22,10538.46032 
2020-09-23,10246.18649 
2020-09-24,10760.06626 
2020-09-25,10692.71721 
2020-09-26,10750.72358 
2020-09-27,10775.26938 
2020-09-28,10709.65218 
2020-09-29,10844.64098 
2020-09-30,10784.49158 
2020-10-01,10619.45191 
2020-10-02,10575.97504 
2020-10-03,10549.3289 
2020-10-04,10669.58254 
2020-10-05,10793.33943 
2020-10-06,10604.40589 
2020-10-07,10668.96896 
2020-10-08,10915.68573 
2020-10-09,11064.45759 
2020-10-10,11296.36143 
2020-10-11,11384.18195 
2020-10-12,11555.36289 
2020-10-13,11425.8994 
2020-10-14,11429.50689 
2020-10-15,11495.34965 
2020-10-16,11322.12269 
2020-10-17,11358.10157 
2020-10-18,11483.35971 
2020-10-19,11742.03715 
2020-10-20,11916.33514 
2020-10-21,12823.68919 
2020-10-22,12965.89129 
2020-10-23,12931.53902 
2020-10-24,13108.06261 
2020-10-25,13031.17431 
2020-10-26,13075.2477 
2020-10-27,13654.21844 
2020-10-28,13271.28537 
2020-10-29,13437.88324 
2020-10-30,13546.52227 
2020-10-31,13780.9947 
2020-11-01,13737.10983 
2020-11-02,13550.48938 
2020-11-03,13950.30085 
2020-11-04,14133.70715 
2020-11-05,15579.84846 
2020-11-06,15565.88058 
2020-11-07,14833.75411 
2020-11-08,15479.56704 
2020-11-09,15332.3156 
2020-11-10,15290.90268 
2020-11-11,15701.33973 
2020-11-12,16276.34395 
2020-11-13,16317.80819 
2020-11-14,16068.13871 
2020-11-15,15955.58744 
2020-11-16,16716.11132 
2020-11-17,17645.40577 
2020-11-18,17804.00563 
2020-11-19,17817.09025 
2020-11-20,18621.31437 
2020-11-21,18642.23277 
2020-11-22,18370.00252 
2020-11-23,18364.12159 
2020-11-24,19107.46445 
2020-11-25,18732.12078 
2020-11-26,17150.62358 
2020-11-27,17108.40173 
2020-11-28,17717.41501 
2020-11-29,18177.48342 
2020-11-30,19625.83503 
2020-12-01,18802.9983 
2020-12-02,19201.09116 
2020-12-03,19445.39848 
2020-12-04,18699.76561 
2020-12-05,19154.23113 
2020-12-06,19345.12096 
2020-12-07,19191.63129 
2020-12-08,18321.14492 
2020-12-09,18553.91538 
2020-12-10,18264.99211 
2020-12-11,18058.90335 
2020-12-12,18803.65687 
2020-12-13,19142.38253 
2020-12-14,19246.64434 
2020-12-15,19417.07603 
2020-12-16,21310.59813 
2020-12-17,22805.16149 
2020-12-18,23137.96056 
2020-12-19,23869.83196 
2020-12-20,23477.2952 
2020-12-21,22803.08141 
2020-12-22,23783.0285 
2020-12-23,23241.34487 
2020-12-24,23735.94973 
2020-12-25,24664.79027 
2020-12-26,26437.03751 
2020-12-27,26272.29457 
2020-12-28,27084.80789 
2020-12-29,27362.43656 
2020-12-30,28840.95342 
2020-12-31,29001.71982 
2021-01-01,29374.15189 
2021-01-02,32127.26794 
2021-01-03,32782.02447 
2021-01-04,31971.91352 
2021-01-05,33992.42934 
2021-01-06,36824.36441 
2021-01-07,39371.04235 
2021-01-08,40797.61072 
2021-01-09,40254.5465 
2021-01-10,38356.43951 
2021-01-11,35566.65594 
2021-01-12,33922.96058 
2021-01-13,37316.3594 
2021-01-14,39187.32812 
2021-01-15,36825.36585 
2021-01-16,36178.1389 
2021-01-17,35791.27792 
2021-01-18,36630.07568 
2021-01-19,36069.80639 
2021-01-20,35547.75089 
2021-01-21,30825.69851 
2021-01-22,33005.76356 
2021-01-23,32067.64288 
2021-01-24,32289.37809 
2021-01-25,32366.39305 
2021-01-26,32569.84956 
2021-01-27,30432.54708 
2021-01-28,33466.09636 
2021-01-29,34316.38765 
2021-01-30,34269.52154 
2021-01-31,33114.35775 
2021-02-01,33537.17682 
2021-02-02,35510.28904 
2021-02-03,37472.0901 
2021-02-04,36926.06447 
2021-02-05,38144.30686 
2021-02-06,39266.01073 
2021-02-07,38903.44148 
2021-02-08,46196.46372 
2021-02-09,46481.10424 
2021-02-10,44918.18449 
2021-02-11,47909.33119 
2021-02-12,47504.85118 
2021-02-13,47105.51747 
2021-02-14,48717.29021 
2021-02-15,47945.05683 
2021-02-16,49199.87134 
2021-02-17,52149.00754 
2021-02-18,51679.79669 
2021-02-19,55888.13368 
2021-02-20,56099.52051 
2021-02-21,57539.94367 
2021-02-22,54207.31907 
2021-02-23,48824.42687 
2021-02-24,49705.33332 
2021-02-25,47093.85302 
2021-02-26,46339.76008 
2021-02-27,46188.45128 
2021-02-28,45137.77047 
2021-03-01,49631.24137 
2021-03-02,48378.98805 
2021-03-03,50538.24341 
2021-03-04,48561.16615 
2021-03-05,48927.30455 
2021-03-06,48912.38173 
2021-03-07,51206.69295 
2021-03-08,52246.52231 
2021-03-09,54824.11781 
2021-03-10,56008.5494 
2021-03-11,57805.12302 
2021-03-12,57332.08896 
2021-03-13,61243.08477 
2021-03-14,59302.31698 
2021-03-15,55907.20023 
2021-03-16,56804.90123 
2021-03-17,58870.89333 
2021-03-18,57858.92071 
2021-03-19,58346.65297 
2021-03-20,58313.64261 
2021-03-21,57523.42099 
2021-03-22,54529.14561 
2021-03-23,54738.94493 
2021-03-24,52774.26369 
2021-03-25,51704.16193 
2021-03-26,55137.31373 
2021-03-27,55973.51084 
2021-03-28,55950.74577 
2021-03-29,57750.19987 
2021-03-30,58917.69305 
2021-03-31,58918.83271 
2021-04-01,59095.80798 
2021-04-02,59384.31336 
2021-04-03,57603.88917 
2021-04-04,58758.55629 
2021-04-05,59057.87897 
2021-04-06,58192.35868 
2021-04-07,56048.93781 
2021-04-08,58323.95358 
2021-04-09,58245.003 
2021-04-10,59793.23541 
2021-04-11,60204.96491 
2021-04-12,59893.45189 
2021-04-13,63503.45793 
2021-04-14,63109.69593 
2021-04-15,63314.01085 
2021-04-16,61572.7896 
2021-04-17,60683.82123 
2021-04-18,56216.185 
2021-04-19,55724.2671 
2021-04-20,56473.03228 
2021-04-21,53906.08805 
2021-04-22,51762.27205 
2021-04-23,51093.65071 
2021-04-24,50050.86822 
2021-04-25,49004.25326 
2021-04-26,54021.75479 
2021-04-27,55033.11801 
2021-04-28,54824.7049 
2021-04-29,53555.10849 
2021-04-30,57750.17735 
2021-05-01,57828.05063 
2021-05-02,56631.07741 
2021-05-03,57200.29122 
2021-05-04,53333.53775 
2021-05-05,57424.00595 
2021-05-06,56396.51416 
2021-05-07,57356.40188 
2021-05-08,58803.77581 
2021-05-09,58232.31614 
2021-05-10,55859.79754 
2021-05-11,56704.57306 
2021-05-12,49150.53388 
2021-05-13,49716.1916 
2021-05-14,49880.53342 
2021-05-15,46760.18656 
2021-05-16,46456.05847 
2021-05-17,43537.51139 
2021-05-18,42909.40093 
2021-05-19,37002.44047 
2021-05-20,40782.73826 
2021-05-21,37304.69067 
2021-05-22,37536.63111 
2021-05-23,34770.58362 
2021-05-24,38705.97864 
2021-05-25,38402.22385 
2021-05-26,39294.19738 
2021-05-27,38436.96854 
2021-05-28,35697.60639 
2021-05-29,34616.068 
2021-05-30,35678.1292 
2021-05-31,37332.85369 
2021-06-01,36684.92452 
2021-06-02,37575.17958 
2021-06-03,39208.76599 
2021-06-04,36894.40533 
2021-06-05,35551.95873 
2021-06-06,35862.37773 
2021-06-07,33560.70784 
2021-06-08,33472.63175 
2021-06-09,37345.12149 
2021-06-10,36702.59937 
2021-06-11,37334.39953 
2021-06-12,35552.51715 
2021-06-13,39097.8609 
2021-06-14,40218.47786 
2021-06-15,40406.26899 
2021-06-16,38347.06323 
2021-06-17,38053.50417 
2021-06-18,35787.24478 
2021-06-19,35615.86927 
2021-06-20,35698.29644 
2021-06-21,31676.69373 
2021-06-22,32505.65982 
2021-06-23,33723.02898 
2021-06-24,34662.43589 
2021-06-25,31637.78006 
2021-06-26,32186.27767 
2021-06-27,34649.64459 
2021-06-28,34434.33531 
2021-06-29,35867.77774 
2021-06-30,35040.83725 
2021-07-01,33572.11765 
2021-07-02,33897.04859 
2021-07-03,34668.5484 
2021-07-04,35287.77977 
2021-07-05,33746.00246 
2021-07-06,34235.19345 
